LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337822,0.0,1000.0,Food Production/Sales,Food,to purchase corn to sell tortillas and she will purchase metal sheeting to improve the space where she sells.,SV,USD,199.0,2017-07-11 21:09:26+00:00,2017-07-04 07:00:00+00:00,,20.0,0,,female,monthly,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337851,0.0,300.0,General Store,Retail,"to buy oil, rice, beans, condiments, bread, milk, cereal, dairy products, etc., to stock her store.",SV,USD,199.0,2017-07-11 22:42:00+00:00,2017-06-28 07:00:00+00:00,,15.0,0,,female,monthly,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337831,1100.0,1100.0,Farming,Agriculture,to purchase fertilizers and pesticides to apply to the cornfield that she already has planted.,SV,USD,199.0,2017-07-11 21:47:44+00:00,2017-06-27 07:00:00+00:00,2017-07-15 17:54:49+00:00,12.0,19,,female,bullet,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337848,75.0,525.0,Agriculture,Agriculture,to buy agricultural supplies to plant basic grains.,SV,USD,199.0,2017-07-11 22:35:40+00:00,2017-07-06 07:00:00+00:00,,13.0,3,,female,monthly,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337824,600.0,600.0,General Store,Retail,to purchase staple products for her store.,SV,USD,199.0,2017-07-11 21:18:14+00:00,2017-06-28 07:00:00+00:00,2017-07-14 00:18:41+00:00,15.0,13,#Repeat Borrower,female,monthly,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337833,600.0,1500.0,Bakery,Food,"buy flour, eggs, cinnamon, yeast, sugar, milk to continue making and selling bread.",SV,USD,199.0,2017-07-11 21:53:48+00:00,2017-07-05 07:00:00+00:00,,26.0,23,"#Single Parent, #Parent, #Repeat Borrower, user_favorite",female,monthly,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337829,300.0,300.0,Poultry,Agriculture,to buy materials to complete the construction of an enclosure for her chickens.,SV,USD,199.0,2017-07-11 21:40:39+00:00,2017-06-24 07:00:00+00:00,2017-07-13 14:31:56+00:00,8.0,6,"volunteer_like, #Repeat Borrower",female,monthly,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337858,50.0,800.0,Cattle,Agriculture,to repair the vehicle used to bring milk to market.,SV,USD,199.0,2017-07-11 22:54:32+00:00,2017-07-05 07:00:00+00:00,,20.0,2,,male,monthly,2017-07-11,2017,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338397,150.0,150.0,General Store,Retail,"to buy bread, coffee, milk, candy, beverages, condiments, detergents, etc. to stock her store.",SV,USD,199.0,2017-07-12 15:17:00+00:00,2017-07-04 07:00:00+00:00,2017-07-14 02:50:11+00:00,8.0,5,,female,monthly,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338358,0.0,1000.0,Motorcycle Transport,Transportation,to buy a motorcycle to get himself to the automotive shop where he works.,SV,USD,199.0,2017-07-12 14:38:11+00:00,2017-06-28 07:00:00+00:00,,21.0,0,,male,monthly,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338407,75.0,300.0,Agriculture,Agriculture,buy agricultural inputs to prepare the land and plant basic grains.,SV,USD,199.0,2017-07-12 15:28:33+00:00,2017-06-30 07:00:00+00:00,,12.0,3,,male,bullet,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338353,175.0,175.0,Cattle,Agriculture,to buy a calf to fatten and sell.,SV,USD,199.0,2017-07-12 14:30:27+00:00,2017-06-21 07:00:00+00:00,2017-07-15 16:40:05+00:00,14.0,4,"#Animals, #Repeat Borrower",male,irregular,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338366,0.0,500.0,Milk Sales,Food,to invest in the installation of a storefront to sell dairy products.,SV,USD,199.0,2017-07-12 14:46:58+00:00,2017-07-05 07:00:00+00:00,,20.0,0,"volunteer_like, #Elderly",female,monthly,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338466,100.0,100.0,Cattle,Agriculture,to buy a beef steer to care for in the winter time and to sell later.,SV,USD,199.0,2017-07-12 16:15:25+00:00,2017-06-30 07:00:00+00:00,2017-07-26 01:04:10+00:00,12.0,4,#Animals,female,bullet,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338339,75.0,1000.0,Cattle,Agriculture,to buy cattle to fatten and sell.,SV,USD,199.0,2017-07-12 14:11:29+00:00,2017-06-30 07:00:00+00:00,,15.0,3,#Animals,male,bullet,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338429,400.0,400.0,Fruits & Vegetables,Food,"to buy more vegetables to sell, in order to have earnings for her children since she is a single mother.",SV,USD,199.0,2017-07-12 15:48:37+00:00,2017-07-06 07:00:00+00:00,2017-07-14 15:47:04+00:00,14.0,9,"volunteer_pick, #Single Parent, #Parent, #Repeat Borrower",female,monthly,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338456,0.0,500.0,Clothing Sales,Clothing,"to purchase shirts, pants, skirts, shorts, blouses, and underwear to continue selling.",SV,USD,199.0,2017-07-12 16:07:11+00:00,2017-06-21 07:00:00+00:00,,14.0,0,#Repeat Borrower,female,monthly,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338383,125.0,400.0,Food Production/Sales,Food,to purchase corn and firewood for the production and sale of tortillas.,SV,USD,199.0,2017-07-12 15:04:19+00:00,2017-06-23 07:00:00+00:00,,14.0,4,#Repeat Borrower,female,monthly,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338445,0.0,400.0,Natural Medicines,Health,to purchase more natural medicines to sell and he will invest in a new motorcycle to work.,SV,USD,199.0,2017-07-12 15:59:42+00:00,2017-06-28 07:00:00+00:00,,18.0,0,#Health and Sanitation,male,monthly,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338392,0.0,325.0,Agriculture,Agriculture,"to buy agricultural supplies such as seeds and fertilizers, as well as buying more pigs to raise.",SV,USD,199.0,2017-07-12 15:09:22+00:00,2017-07-06 07:00:00+00:00,,14.0,0,#Animals,female,bullet,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338347,300.0,300.0,Natural Medicines,Health,"to buy more nutritional supplements to keep selling, in order to have income so that his son can continue with his education.",SV,USD,199.0,2017-07-12 14:25:23+00:00,2017-06-30 07:00:00+00:00,2017-07-15 14:21:03+00:00,9.0,7,#Health and Sanitation,male,irregular,2017-07-12,2017,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1338416,75.0,450.0,Agriculture,Agriculture,"Rosa to buy agricultural inputs to grow basic grains, and also to buy ornamental plants.",SV,USD,199.0,2017-07-12 15:38:29+00:00,2017-06-24 07:00:00+00:00,,12.0,3,"volunteer_like, volunteer_pick",female,bullet,2017-07-12,2017,July,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,894597,600.0,600.0,Agriculture,Agriculture,"to buy sweetcorn, and farming supplies such as manure, seeds, pesticides and fertilisers.",SV,USD,199.0,2015-05-29 21:25:47+00:00,2015-05-16 07:00:00+00:00,2015-06-23 15:20:17+00:00,20.0,23,"#Parent, #Vegan, #Woman Owned Biz",female,monthly,2015-05-29,2015,May,Friday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,894603,300.0,300.0,Agriculture,Agriculture,"To buy farm supplies such as seeds, fertilizer and herbicides.",SV,USD,199.0,2015-05-29 21:32:00+00:00,2015-05-16 07:00:00+00:00,2015-07-07 18:49:00+00:00,13.0,11,"#Parent, #Schooling, #Vegan",male,bullet,2015-05-29,2015,May,Friday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,894602,500.0,500.0,Agriculture,Agriculture,"To buy fertilizers, seeds, herbicides and hire workers to help with the crops.",SV,USD,199.0,2015-05-29 21:29:58+00:00,2015-05-18 07:00:00+00:00,2015-07-10 18:31:13+00:00,14.0,20,"#Vegan, #Elderly",female,monthly,2015-05-29,2015,May,Friday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,896502,350.0,350.0,Agriculture,Agriculture,"to buy farming supplies such as fertilizers, insecticides, and seeds.",SV,USD,199.0,2015-06-03 21:25:13+00:00,2015-05-22 07:00:00+00:00,2015-06-17 21:51:18+00:00,13.0,9,"#Parent, #Woman Owned Biz, #Vegan",female,bullet,2015-06-03,2015,June,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,896495,250.0,250.0,Agriculture,Agriculture,"to buy compost, seeds, and pesticides for his corn and bean crops. ",SV,USD,199.0,2015-06-03 20:58:49+00:00,2015-05-29 07:00:00+00:00,2015-06-23 01:01:07+00:00,13.0,9,"#Parent, #Schooling, #Vegan",male,bullet,2015-06-03,2015,June,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,896500,100.0,100.0,Bakery,Food,"to buy flour, sugar, eggs and salt. ",SV,USD,199.0,2015-06-03 21:15:29+00:00,2015-05-22 07:00:00+00:00,2015-06-15 16:58:27+00:00,7.0,4,"#Parent, #Single Parent, #Supporting Family, #Woman Owned Biz",female,monthly,2015-06-03,2015,June,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,896506,600.0,600.0,Agriculture,Agriculture,"to buy manure, pesticides and a new variety of seeds.",SV,USD,199.0,2015-06-03 21:34:11+00:00,2015-05-18 07:00:00+00:00,2015-07-13 04:39:54+00:00,13.0,20,"#Parent, #Single Parent, #Woman Owned Biz, #Vegan",female,bullet,2015-06-03,2015,June,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,896523,300.0,300.0,Agriculture,Agriculture,"to purchase fertilizer, pesticides, and seed",SV,USD,199.0,2015-06-03 22:28:49+00:00,2015-05-16 07:00:00+00:00,2015-06-19 15:00:32+00:00,13.0,12,"#Parent, #Woman Owned Biz, #Vegan",female,bullet,2015-06-03,2015,June,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,896516,400.0,400.0,Agriculture,Agriculture,"to buy fertilizer, seed and pesticides for growing corn and beans.",SV,USD,199.0,2015-06-03 22:10:25+00:00,2015-05-28 07:00:00+00:00,2015-06-17 23:47:12+00:00,13.0,16,"#Parent, #Vegan, #Woman Owned Biz",female,bullet,2015-06-03,2015,June,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,896514,200.0,200.0,Clothing Sales,Clothing,"buy blouses, pants, shirts, and skirts to begin a new clothing business, as well as to buy syrup and jellies in different flavors to sell from her snow cone stall.",SV,USD,199.0,2015-06-03 22:04:12+00:00,2015-05-16 07:00:00+00:00,2015-06-16 16:38:08+00:00,10.0,8,"#Parent, #Woman Owned Biz",female,monthly,2015-06-03,2015,June,Wednesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,897661,300.0,300.0,Agriculture,Agriculture,"to purchase manure, insecticide, and seeds.",SV,USD,199.0,2015-06-05 20:31:20+00:00,2015-05-13 07:00:00+00:00,2015-06-23 02:23:26+00:00,14.0,12,"#Vegan, #Supporting Family, #Woman Owned Biz",female,bullet,2015-06-05,2015,June,Friday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,897664,150.0,150.0,Agriculture,Agriculture,"to buy fertilizer, pesticides, and herbicides for farming.",SV,USD,199.0,2015-06-05 20:36:11+00:00,2015-06-04 07:00:00+00:00,2015-06-19 02:03:58+00:00,11.0,6,,female,monthly,2015-06-05,2015,June,Friday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,897653,1000.0,1000.0,Agriculture,Agriculture,"to buy fertilizer, pesticides, and a greater variety of seeds for her cultivation of corn and beans.",SV,USD,199.0,2015-06-05 20:02:33+00:00,2015-06-04 07:00:00+00:00,2015-07-18 14:38:58+00:00,12.0,38,"#Woman Owned Biz, #Vegan",female,bullet,2015-06-05,2015,June,Friday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,897659,200.0,200.0,Food Production/Sales,Food,"to buy bananas, sugar, flour, butter, and salt.",SV,USD,199.0,2015-06-05 20:23:54+00:00,2015-05-09 07:00:00+00:00,2015-06-19 15:20:39+00:00,14.0,6,,female,monthly,2015-06-05,2015,June,Friday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,906828,200.0,200.0,Farming,Agriculture,to buy fertilizer and pesticides to grow corn and beans. ,SV,USD,199.0,2015-06-23 21:52:39+00:00,2015-06-15 07:00:00+00:00,2015-07-06 09:22:58+00:00,12.0,7,volunteer_pick,female,bullet,2015-06-23,2015,June,Tuesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,906824,600.0,600.0,Agriculture,Agriculture,"to buy manure, seed and pesticides for her cultivation of maize and beans.",SV,USD,199.0,2015-06-23 21:40:34+00:00,2015-06-15 07:00:00+00:00,2015-07-06 08:39:44+00:00,8.0,12,,female,bullet,2015-06-23,2015,June,Tuesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,908329,200.0,200.0,Food Production/Sales,Food, to purchase corn and firewood.,SV,USD,199.0,2015-06-25 20:13:45+00:00,2015-06-06 07:00:00+00:00,2015-07-08 15:30:09+00:00,14.0,8,,female,monthly,2015-06-25,2015,June,Thursday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,908324,250.0,250.0,Farming,Agriculture," to purchase manure, seeds, and pesticides for her corn and bean crops.",SV,USD,199.0,2015-06-25 20:00:49+00:00,2015-06-20 07:00:00+00:00,2015-07-21 03:08:24+00:00,12.0,10,"#Parent, #Woman Owned Biz, #Vegan",female,bullet,2015-06-25,2015,June,Thursday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,908375,300.0,300.0,Farming,Agriculture,"to buy farming supplies like organic fertilizer, leaf fertilizer, and herbicides.",SV,USD,199.0,2015-06-25 21:02:30+00:00,2015-06-23 07:00:00+00:00,2015-07-21 22:09:53+00:00,12.0,12,"#Parent, #Sustainable Ag, #Vegan, #Woman Owned Biz, #Animals, #Woman Owned Biz, #Sustainable Ag, #Parent, #Supporting Family",female,bullet,2015-06-25,2015,June,Thursday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,908321,200.0,200.0,Farming,Agriculture,to buy fertilizers such as already-formulated fertilizer and sulphate,SV,USD,199.0,2015-06-25 19:51:57+00:00,2015-05-30 07:00:00+00:00,2015-07-13 02:13:46+00:00,13.0,8,"#Parent, #Vegan",female,monthly,2015-06-25,2015,June,Thursday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,909612,400.0,400.0,Clothing Sales,Clothing,"to buy clothing and merchandise for her store such as candy, rice, and beans",SV,USD,199.0,2015-06-27 16:59:38+00:00,2015-06-09 07:00:00+00:00,2015-07-13 16:54:33+00:00,8.0,9,"#Woman Owned Biz, #Parent",female,monthly,2015-06-27,2015,June,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,909592,400.0,400.0,Farming,Agriculture,to purchase manure and herbicides for her corn crops. ,SV,USD,199.0,2015-06-27 16:11:42+00:00,2015-06-09 07:00:00+00:00,2015-07-31 14:50:36+00:00,12.0,13,"#Parent, #Vegan",female,bullet,2015-06-27,2015,June,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,909628,300.0,300.0,Food,Food,"to buy ingredients such as yucca, bananas, potatoes and oil.",SV,USD,199.0,2015-06-27 17:47:25+00:00,2015-06-23 07:00:00+00:00,2015-07-15 23:14:32+00:00,14.0,7,"#Parent, #Woman Owned Biz",female,monthly,2015-06-27,2015,June,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,909632,150.0,150.0,Agriculture,Agriculture,to purchase compost for her corn and bean crops.,SV,USD,199.0,2015-06-27 17:55:31+00:00,2015-06-20 07:00:00+00:00,2015-07-13 08:20:48+00:00,12.0,5,"volunteer_like, #Vegan",female,bullet,2015-06-27,2015,June,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,909622,850.0,1000.0,General Store,Retail,"to stock her shop and buy bread, rice, sugar, salt and sweets.",SV,USD,199.0,2015-06-27 17:25:44+00:00,2015-06-25 07:00:00+00:00,,20.0,10,"#Parent, #Woman Owned Biz",female,monthly,2015-06-27,2015,June,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,909584,1500.0,1500.0,Cheese Making,Food,"to buy salt, milk, and molds that she uses to make cheeses.",SV,USD,199.0,2015-06-27 15:50:25+00:00,2015-06-25 07:00:00+00:00,2015-07-13 20:11:01+00:00,26.0,51,"user_favorite, #Parent",female,monthly,2015-06-27,2015,June,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,909609,300.0,300.0,Cosmetics Sales,Retail,"to buy more products such as lotion, creams, and makeup to sell.  ",SV,USD,199.0,2015-06-27 16:54:48+00:00,2015-05-30 07:00:00+00:00,2015-08-10 14:32:40+00:00,14.0,7,"#Single Parent, #Woman Owned Biz",female,monthly,2015-06-27,2015,June,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,914254,150.0,150.0,Agriculture,Agriculture,"to buy agricultural inputs such as formula, urea, and herbicides to clear her field",SV,USD,199.0,2015-07-07 17:31:54+00:00,2015-07-02 07:00:00+00:00,2015-07-20 15:18:08+00:00,12.0,6,"#Parent, #Woman Owned Biz, #Vegan",female,monthly,2015-07-07,2015,July,Tuesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,914269,900.0,900.0,General Store,Retail,to stock her grocery business.,SV,USD,199.0,2015-07-07 19:30:16+00:00,2015-06-30 07:00:00+00:00,2015-08-19 03:07:49+00:00,26.0,21,"#Elderly, #Woman Owned Biz",female,monthly,2015-07-07,2015,July,Tuesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,914251,500.0,500.0,Agriculture,Agriculture,"to buy fertilizers, ammonium sulphate and herbicides for her corn crop.",SV,USD,199.0,2015-07-07 17:21:19+00:00,2015-06-30 07:00:00+00:00,2015-07-23 03:13:06+00:00,12.0,17,"#Single Parent, #Vegan",female,bullet,2015-07-07,2015,July,Tuesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,914275,250.0,250.0,Agriculture,Agriculture,to purchase fertilizer and ammonium sulfate for her corn crop. ,SV,USD,199.0,2015-07-07 19:44:34+00:00,2015-06-26 07:00:00+00:00,2015-07-20 22:32:32+00:00,12.0,8,"#Single Parent, #Vegan, #Woman Owned Biz",female,bullet,2015-07-07,2015,July,Tuesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,914272,400.0,400.0,General Store,Retail,"to purchase bread, beans, rice, detergents, etc.",SV,USD,199.0,2015-07-07 19:38:09+00:00,2015-06-26 07:00:00+00:00,2015-07-22 19:12:21+00:00,14.0,16,"#Elderly, #Parent, #Woman Owned Biz",female,monthly,2015-07-07,2015,July,Tuesday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,919361,200.0,200.0,Bookstore,Retail,"to buy school materials such as books, pencils, paper etc. for her mini-bookstore and to buy ingredients for her sweet-bread selling business like sugar, butter, etc ",SV,USD,199.0,2015-07-18 15:57:28+00:00,2015-06-25 07:00:00+00:00,2015-07-29 22:38:08+00:00,14.0,7,"#Single Parent, #Schooling, #Woman Owned Biz, user_favorite",female,monthly,2015-07-18,2015,July,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,919391,500.0,500.0,Cheese Making,Food, buy more milk and wooden molds for making fresh cheese.,SV,USD,199.0,2015-07-18 18:03:50+00:00,2015-07-07 07:00:00+00:00,2015-07-28 22:35:50+00:00,8.0,13,"volunteer_pick, volunteer_like",female,monthly,2015-07-18,2015,July,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,919363,1000.0,1000.0,Cosmetics Sales,Retail,"to buy more lotions, nail-polish, deodorants, shampoo, make up, etc. ",SV,USD,199.0,2015-07-18 16:02:22+00:00,2015-07-09 07:00:00+00:00,2015-08-26 18:12:10+00:00,20.0,39,"user_favorite, #Elderly, #Woman Owned Biz, #Widowed, #Supporting Family, #Inspiring Story",female,monthly,2015-07-18,2015,July,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,919366,400.0,400.0,General Store,Retail,"to buy items for her store like basic grains, dairy products, drinks, etc.",SV,USD,199.0,2015-07-18 16:07:23+00:00,2015-06-30 07:00:00+00:00,2015-08-26 00:05:08+00:00,20.0,12,"#Parent, #Woman Owned Biz",female,monthly,2015-07-18,2015,July,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,919389,250.0,250.0,Fruits & Vegetables,Food,"to expand her business; she will buy more fruits and vegetables, such as watermelon, plantains, bananas and chili.",SV,USD,199.0,2015-07-18 17:59:20+00:00,2015-07-09 07:00:00+00:00,2015-07-28 22:32:42+00:00,14.0,9,,female,monthly,2015-07-18,2015,July,Saturday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,923963,200.0,200.0,Agriculture,Agriculture,to buy formula fertilizer and sulfates to plant corn.,SV,USD,199.0,2015-07-27 20:37:13+00:00,2015-07-17 07:00:00+00:00,2015-08-10 01:23:03+00:00,11.0,5,"#Parent, #Single Parent, #Woman Owned Biz, #Vegan",female,bullet,2015-07-27,2015,July,Monday
"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,923985,500.0,500.0,Agriculture,Agriculture,"to buy agricultural inputs like organic fertilizer, chemical fertilizer, and herbicides.",SV,USD,199.0,2015-07-27 21:21:21+00:00,2015-07-14 07:00:00+00:00,2015-08-30 07:28:51+00:00,11.0,17,"volunteer_like, #Single, #Supporting Family",female,bullet,2015-07-27,2015,July,Monday
