,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
3389,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1320749,500.0,500.0,Farming,Agriculture,buy agricultural supplies for her maize crop,SV,USD,199.0,2017-06-15 20:02:48+00:00,2017-05-26 07:00:00+00:00,2017-07-03 05:28:07+00:00,14.0,12,user_favorite,female,monthly,2017-06-15,2017,June,Thursday
2499,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1275682,300.0,300.0,Farming,Agriculture,"to purchase agricultural supplies and to pay the rent on the parcel of land, as well as to purchase products for her store.",SV,USD,199.0,2017-04-07 17:25:45+00:00,2017-04-06 07:00:00+00:00,2017-04-29 16:20:17+00:00,14.0,11,"#Repeat Borrower, #Parent, #Woman Owned Biz, #Vegan",female,bullet,2017-04-07,2017,April,Friday
1200,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,923884,300.0,300.0,Personal Medical Expenses,Health,to pay for an emergency operation for his mother and later to cover the medical expenses that will arise after the operation.,SV,USD,199.0,2015-07-27 16:59:33+00:00,2015-07-09 07:00:00+00:00,2015-08-06 04:17:33+00:00,14.0,7,,male,monthly,2015-07-27,2015,July,Monday
976,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,852514,500.0,500.0,Cattle,Agriculture,To buy cattle.,SV,USD,199.0,2015-03-09 14:24:07+00:00,2015-02-23 08:00:00+00:00,2015-04-15 07:13:55+00:00,14.0,16,"#Single, #Animals, user_favorite, user_favorite",male,monthly,2015-03-09,2015,March,Monday
1225,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,925265,600.0,600.0,Clothing Sales,Clothing,to buy clothes to later sell.,SV,USD,199.0,2015-07-29 17:00:06+00:00,2015-07-15 07:00:00+00:00,2015-09-06 16:37:14+00:00,14.0,20,"user_favorite, #Woman Owned Biz, #Repeat Borrower, #Parent",female,monthly,2015-07-29,2015,July,Wednesday
1908,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1149620,300.0,300.0,Agriculture,Agriculture,"to buy seeds, manures, and pesticides to grow staple grains and to pay rent on the land.",SV,USD,199.0,2016-09-13 16:37:00+00:00,2016-09-05 07:00:00+00:00,2016-09-14 22:05:05+00:00,14.0,9,user_favorite,female,monthly,2016-09-13,2016,September,Tuesday
1738,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1092671,225.0,1500.0,Agriculture,Agriculture,buy farming supplies to cultivate corn and buy cattle fodder.,SV,USD,199.0,2016-05-31 23:34:42+00:00,2016-05-27 07:00:00+00:00,,26.0,4,"#Animals, #Single, #Supporting Family, #Repeat Borrower",male,monthly,2016-05-31,2016,May,Tuesday
1411,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,986217,700.0,700.0,Livestock,Agriculture,buy two heifers.,SV,USD,199.0,2015-11-26 19:44:55+00:00,2015-11-24 08:00:00+00:00,2015-12-09 12:23:13+00:00,8.0,18,"volunteer_like, #Animals, #Parent",male,bullet,2015-11-26,2015,November,Thursday
1526,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1019538,1500.0,1500.0,Livestock,Agriculture,to buy two calves to fatten and sell later.,SV,USD,199.0,2016-02-08 17:02:13+00:00,2016-01-27 08:00:00+00:00,2016-03-08 15:34:04+00:00,14.0,35,"#Animals, #Parent",female,bullet,2016-02-08,2016,February,Monday
1219,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,925336,400.0,400.0,Bakery,Food,to market more bread and improve the infrastructure in her house.,SV,USD,199.0,2015-07-29 20:10:32+00:00,2015-07-14 07:00:00+00:00,2015-09-06 21:05:43+00:00,14.0,12,"#Parent, #Woman Owned Biz, #Supporting Family, user_favorite, user_favorite",female,monthly,2015-07-29,2015,July,Wednesday
781,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,814980,1500.0,1500.0,General Store,Retail,"to buy basic grains, sugar, personal hygiene products and more. ",SV,USD,199.0,2014-12-15 14:44:43+00:00,2014-12-05 08:00:00+00:00,2015-02-02 09:35:14+00:00,32.0,42,"#Single Parent, #Woman Owned Biz, #Schooling",female,monthly,2014-12-15,2014,December,Monday
2726,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1337104,100.0,100.0,Agriculture,Agriculture,to buy agricultural products for the cultivation of corn and will pay for labor.,SV,USD,199.0,2017-07-10 21:56:32+00:00,2017-06-19 07:00:00+00:00,2017-07-12 12:03:13+00:00,12.0,3,"volunteer_pick, #Job Creator",male,bullet,2017-07-10,2017,July,Monday
714,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,793350,200.0,200.0,Livestock,Agriculture,to buy cattle to raise and sell so he can have more income for himself and his family.,SV,USD,199.0,2014-11-03 16:53:15+00:00,2014-10-16 07:00:00+00:00,2014-11-18 11:05:29+00:00,8.0,6,"user_favorite, #Supporting Family, #Single, #Animals",male,bullet,2014-11-03,2014,November,Monday
910,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,842406,1000.0,1000.0,Agriculture,Agriculture,To pay the rent for the land where she will sow.,SV,USD,199.0,2015-02-17 18:53:19+00:00,2015-01-23 08:00:00+00:00,2015-02-25 20:13:14+00:00,14.0,31,"#Animals, #Elderly, #Repeat Borrower, #Sustainable Ag, #Woman Owned Biz",female,bullet,2015-02-17,2015,February,Tuesday
3412,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1330945,200.0,200.0,Farming,Agriculture,to purchase agricultural products to plant basic grains.,SV,USD,199.0,2017-06-30 18:41:59+00:00,2017-06-22 07:00:00+00:00,2017-07-02 23:25:14+00:00,14.0,6,,female,monthly,2017-06-30,2017,June,Friday
3231,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1261848,1300.0,1300.0,Cheese Making,Food,a borrower to purchase milk for making cheese.,SV,USD,199.0,2017-03-20 14:53:33+00:00,2017-03-01 08:00:00+00:00,2017-03-25 00:27:03+00:00,26.0,20,"#Repeat Borrower, user_favorite",female,monthly,2017-03-20,2017,March,Monday
1036,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,869887,450.0,450.0,Food Production/Sales,Food,to buy corn to make tortillas.,SV,USD,199.0,2015-04-14 15:39:57+00:00,2015-03-25 07:00:00+00:00,2015-05-07 20:12:51+00:00,14.0,13,"#Elderly, #Supporting Family, #Woman Owned Biz",female,monthly,2015-04-14,2015,April,Tuesday
888,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,837939,1500.0,1500.0,Agriculture,Agriculture,"to buy cinder blocks, sand, cement, sheet metal, and wood to improve the place where he feeds his animals so they don't get wet in the rain",SV,USD,199.0,2015-02-09 16:19:54+00:00,2015-01-28 08:00:00+00:00,2015-03-10 23:47:50+00:00,20.0,56,"#Animals, #Elderly, user_favorite, user_favorite",male,monthly,2015-02-09,2015,February,Monday
1703,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1068146,600.0,600.0,Farming,Agriculture,"to pay people to help her collect cashew nuts, and to invest in repairing fences and protecting her harvest.",SV,USD,199.0,2016-05-12 20:30:30+00:00,2016-04-26 07:00:00+00:00,2016-05-21 10:34:08+00:00,14.0,22,"#Repeat Borrower, #Parent, #Job Creator, #Vegan, #Woman Owned Biz",female,bullet,2016-05-12,2016,May,Thursday
388,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,725736,1000.0,1000.0,Cattle,Agriculture,to buy grazing cattle.,SV,USD,199.0,2014-06-16 18:01:26+00:00,2014-05-21 07:00:00+00:00,2014-07-19 11:59:43+00:00,14.0,37,"#Animals, #Schooling, #Parent, #Repeat Borrower",female,bullet,2014-06-16,2014,June,Monday
2822,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,955240,725.0,1000.0,Food Production/Sales,Food,"to buy various fruits, sugar, unrefined whole cane sugar, etc.",SV,USD,199.0,2015-09-29 17:28:03+00:00,2015-09-23 07:00:00+00:00,,14.0,10,"user_favorite, #Parent, #Vegan",female,monthly,2015-09-29,2015,September,Tuesday
2541,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1289771,600.0,600.0,Farming,Agriculture,"to purchase manure, seeds, and insecticides to plant basic grains.",SV,USD,199.0,2017-04-30 21:15:41+00:00,2017-04-11 07:00:00+00:00,2017-05-06 16:47:24+00:00,14.0,14,"#Repeat Borrower, user_favorite",female,bullet,2017-04-30,2017,April,Sunday
1828,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124694,200.0,200.0,Farm Supplies,Agriculture,to buy manure and insecticides to apply to his corn crop.,SV,USD,199.0,2016-07-27 17:19:19+00:00,2016-07-23 07:00:00+00:00,2016-08-01 10:18:39+00:00,8.0,7,,male,bullet,2016-07-27,2016,July,Wednesday
2056,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1183227,200.0,200.0,Clothing Sales,Clothing,"to buy clothes for men and women to sell during the Christmas season, and with the profits, provide the best for her daughter.",SV,USD,199.0,2016-11-10 14:23:35+00:00,2016-10-31 07:00:00+00:00,2016-11-20 19:52:12+00:00,15.0,4,"#Parent, #Woman Owned Biz",female,monthly,2016-11-10,2016,November,Thursday
3142,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1211458,400.0,400.0,Bakery,Food,"to buy flour for bread, yeast and salt to continue making French bread for sale.",SV,USD,199.0,2016-12-27 22:08:32+00:00,2016-12-16 08:00:00+00:00,2017-01-07 07:09:33+00:00,14.0,9,"#Widowed, user_favorite",female,monthly,2016-12-27,2016,December,Tuesday
563,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,762140,400.0,400.0,Farm Supplies,Agriculture,"purchase agricultural supplies, especially fertilizer and poison.",SV,USD,199.0,2014-08-29 22:05:45+00:00,2014-08-14 07:00:00+00:00,2014-10-09 11:32:55+00:00,10.0,12,#Elderly,male,bullet,2014-08-29,2014,August,Friday
2832,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,966631,200.0,200.0,Farm Supplies,Agriculture,to buy plant fertilizer and pesticides to control weeds.,SV,USD,199.0,2015-10-21 20:36:04+00:00,2015-10-15 07:00:00+00:00,2015-10-28 17:36:36+00:00,7.0,7,user_favorite,female,monthly,2015-10-21,2015,October,Wednesday
2654,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1315733,900.0,900.0,Land Rental,Agriculture,to pay the rent for the land where she grazes her cattle.,SV,USD,199.0,2017-06-07 18:44:26+00:00,2017-05-08 07:00:00+00:00,2017-07-02 07:41:39+00:00,13.0,32,"#Animals, user_favorite, #Parent",female,bullet,2017-06-07,2017,June,Wednesday
219,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,690572,825.0,1300.0,Personal Housing Expenses,Housing,"to buy cinder blocks, cement and rods to build a wall around the house.",SV,USD,199.0,2014-03-28 15:32:48+00:00,2014-03-03 08:00:00+00:00,,20.0,17,"user_favorite, user_favorite, user_favorite",female,monthly,2014-03-28,2014,March,Friday
1066,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,877539,800.0,800.0,Food Production/Sales,Food,"to purchase firewood, oil, sugar and salt and to purchase corn each day. ",SV,USD,199.0,2015-04-28 16:03:47+00:00,2015-04-08 07:00:00+00:00,2015-05-24 16:42:33+00:00,20.0,28,"#Elderly, #Schooling, #Woman Owned Biz, #Widowed, #Supporting Family, user_favorite",female,monthly,2015-04-28,2015,April,Tuesday
2109,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1191526,500.0,500.0,Utilities,Services,to buy spare parts for maintenance of her mill so she can keep working.,SV,USD,199.0,2016-11-23 16:43:56+00:00,2016-11-16 08:00:00+00:00,2016-12-18 07:36:31+00:00,20.0,13,"user_favorite, #Woman Owned Biz, #Single, #Repair Renew Replace, #Job Creator, user_favorite, user_favorite",female,monthly,2016-11-23,2016,November,Wednesday
1295,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,949838,1050.0,1050.0,General Store,Retail,"para colocar una tienda y comprar productos como arroz, frijoles, azúcar, pan, café, entre otros",SV,USD,199.0,2015-09-18 20:16:26+00:00,2015-09-09 07:00:00+00:00,2015-10-22 16:02:33+00:00,20.0,41,"#Elderly, #Repeat Borrower",female,monthly,2015-09-18,2015,September,Friday
2843,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,981695,500.0,500.0,Food Production/Sales,Food,to buy corn and firewood and to make improvements to her house.,SV,USD,199.0,2015-11-19 20:28:44+00:00,2015-10-29 07:00:00+00:00,2015-12-01 14:46:08+00:00,14.0,19,"volunteer_like, #Parent, #Single Parent, #Woman Owned Biz",female,monthly,2015-11-19,2015,November,Thursday
1883,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141842,300.0,300.0,Food Production/Sales,Food,to purchase corn and an industrial griddle for selling tortillas.,SV,USD,199.0,2016-08-29 15:37:47+00:00,2016-08-26 07:00:00+00:00,2016-09-05 20:17:57+00:00,14.0,9,"#Biz Durable Asset, #Woman Owned Biz",female,monthly,2016-08-29,2016,August,Monday
3150,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1217751,350.0,350.0,Food Production/Sales,Food,to buy corn in order to sell tortillas.,SV,USD,199.0,2017-01-09 22:02:15+00:00,2016-12-16 08:00:00+00:00,2017-01-10 16:00:06+00:00,14.0,8,"#Woman Owned Biz, #Repeat Borrower",female,monthly,2017-01-09,2017,January,Monday
2339,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1242595,700.0,700.0,Agriculture,Agriculture,to buy more livestock for breeding.,SV,USD,199.0,2017-02-20 20:45:52+00:00,2017-02-16 08:00:00+00:00,2017-03-20 14:25:02+00:00,20.0,26,"user_favorite, #Elderly, #Repeat Borrower, #Animals, #Woman Owned Biz",male,monthly,2017-02-20,2017,February,Monday
3386,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1320771,800.0,800.0,Bakery,Food,"to buy flour, sugar, milk, leavening, etc. to make bread. She also wants to buy feed for her cow.",SV,USD,199.0,2017-06-15 21:10:12+00:00,2017-05-19 07:00:00+00:00,2017-06-17 19:03:11+00:00,26.0,29,"#Repeat Borrower, #Single Parent, #Parent, #Animals, user_favorite, user_favorite, user_favorite",female,monthly,2017-06-15,2017,June,Thursday
3263,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1270550,200.0,200.0,Crafts,Arts,"to buy sugar, unrefined cane sugar, firewood, etc. to make and sell traditional sweets.",SV,USD,199.0,2017-03-30 18:59:13+00:00,2017-03-23 07:00:00+00:00,2017-04-04 03:28:49+00:00,14.0,5,"#Parent, #Single Parent, #Repeat Borrower, user_favorite",female,monthly,2017-03-30,2017,March,Thursday
2939,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1059563,400.0,400.0,Personal Products Sales,Retail,"to buy more catalog products, such as facial and body creams, perfumes, deodorants, shampoos, cosmetics, etc., to continue selling.",SV,USD,199.0,2016-04-23 14:28:32+00:00,2016-04-14 07:00:00+00:00,2016-05-25 21:36:44+00:00,14.0,13,"#Parent, #Schooling, #Woman Owned Biz",female,monthly,2016-04-23,2016,April,Saturday
1640,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1047613,200.0,200.0,Farming,Agriculture,to purchase necessary inputs for preparing his fields and planting corn.,SV,USD,199.0,2016-03-31 14:47:31+00:00,2016-03-17 07:00:00+00:00,2016-04-08 19:18:36+00:00,14.0,8,"#Elderly, #Repeat Borrower, #Single, #Vegan",male,bullet,2016-03-31,2016,March,Thursday
2513,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1284128,1000.0,1000.0,Farming,Agriculture,to buy supplies to grow corn and to pay rent on land.,SV,USD,199.0,2017-04-22 17:57:30+00:00,2017-04-19 07:00:00+00:00,2017-05-07 20:48:46+00:00,14.0,20,#Repeat Borrower,female,bullet,2017-04-22,2017,April,Saturday
2139,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1197858,525.0,525.0,Poultry,Agriculture,buy 200 chickens and concentrate to fatten them and sell them later.,SV,USD,199.0,2016-12-02 16:41:32+00:00,2016-11-17 08:00:00+00:00,2016-12-14 23:20:42+00:00,17.0,18,"#Repeat Borrower, #Animals",female,monthly,2016-12-02,2016,December,Friday
2949,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1063227,500.0,500.0,Farming,Agriculture,to buy fertilizers and pesticides to apply to her avocado and jocote trees.,SV,USD,199.0,2016-04-30 14:47:11+00:00,2016-04-19 07:00:00+00:00,2016-05-06 21:07:06+00:00,10.0,1,volunteer_pick,female,bullet,2016-04-30,2016,April,Saturday
415,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,731857,1500.0,1500.0,Personal Medical Expenses,Health,to take her son to see the doctor and pay for expenses to speed the recovery from an operation.,SV,USD,199.0,2014-06-27 16:36:11+00:00,2014-06-21 07:00:00+00:00,2014-07-10 20:07:48+00:00,26.0,45,"volunteer_pick, volunteer_like, #Health and Sanitation, #Supporting Family, user_favorite",female,monthly,2014-06-27,2014,June,Friday
402,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,728420,1600.0,1600.0,Farming,Agriculture,"to buy compost, fertilizers, and poisons to plant sweet potatoes, corn, yucca, cucumbers, etc.",SV,USD,199.0,2014-06-20 16:26:55+00:00,2014-06-11 07:00:00+00:00,2014-07-25 04:47:26+00:00,14.0,37,#Elderly,male,bullet,2014-06-20,2014,June,Friday
2299,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1233878,500.0,500.0,Cattle,Agriculture,to buy feed for the livestock.,SV,USD,199.0,2017-02-07 18:59:00+00:00,2017-01-27 08:00:00+00:00,2017-02-19 17:19:06+00:00,14.0,9,#Animals,male,monthly,2017-02-07,2017,February,Tuesday
1440,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,987868,1350.0,1350.0,Livestock,Agriculture,to buy a pair of steers.,SV,USD,199.0,2015-11-30 17:02:39+00:00,2015-11-20 08:00:00+00:00,2016-01-03 17:01:16+00:00,14.0,48,"#Elderly, #Parent, #Animals, user_favorite",male,bullet,2015-11-30,2015,November,Monday
1652,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1051057,300.0,300.0,Farm Supplies,Agriculture,"to buy manure, fertilizers, fungicides, herbicides and to prepare the land to grow corn.",SV,USD,199.0,2016-04-07 20:49:45+00:00,2016-04-07 07:00:00+00:00,2016-04-24 16:26:46+00:00,14.0,8,"#Parent, #Vegan",male,bullet,2016-04-07,2016,April,Thursday
1754,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1104372,300.0,300.0,Food Stall,Food,"to buy chicken, beef, greens, plates, serviettes, and cutlery and to buy a table and chairs in order to give better attention to her customers.",SV,USD,199.0,2016-06-22 15:29:27+00:00,2016-06-07 07:00:00+00:00,2016-07-18 20:59:44+00:00,14.0,11,"#Elderly, #Biz Durable Asset, #Woman Owned Biz, user_favorite",female,monthly,2016-06-22,2016,June,Wednesday
1905,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1145006,1000.0,1000.0,Farm Supplies,Agriculture,"to buy fertilizers, poisons, to prepare the land and to pay for its rental to cultivate beans.",SV,USD,199.0,2016-09-03 16:03:45+00:00,2016-08-25 07:00:00+00:00,2016-10-04 18:48:48+00:00,14.0,18,"#Vegan, #Parent",female,bullet,2016-09-03,2016,September,Saturday
2379,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1251501,700.0,700.0,Poultry,Agriculture,"buy chickens and pigs to raise and sell, so that she use the profits to support her son while he finishes high school.",SV,USD,199.0,2017-03-06 19:57:17+00:00,2017-02-06 08:00:00+00:00,2017-03-07 18:55:49+00:00,20.0,26,"#Widowed, #Animals, user_favorite",female,monthly,2017-03-06,2017,March,Monday
1699,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1065070,450.0,1000.0,General Store,Retail,to buy basic products for the store and buy a new griddle for the pupusa business he has with his family.,SV,USD,199.0,2016-05-05 18:59:13+00:00,2016-04-18 07:00:00+00:00,,26.0,16,"#Repeat Borrower, #Single",male,monthly,2016-05-05,2016,May,Thursday
580,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,764673,950.0,950.0,Livestock,Agriculture,to purchase a pair of oxen.,SV,USD,199.0,2014-09-05 21:00:20+00:00,2014-08-26 07:00:00+00:00,2014-10-15 01:36:34+00:00,14.0,15,"#Animals, #Supporting Family, #Single",male,bullet,2014-09-05,2014,September,Friday
2143,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1197850,500.0,500.0,Bakery,Food,buy flour to make bread.,SV,USD,199.0,2016-12-02 16:12:16+00:00,2016-11-22 08:00:00+00:00,2016-12-21 15:20:50+00:00,14.0,20,"#Repeat Borrower, user_favorite, user_favorite, user_favorite, #Woman Owned Biz",female,monthly,2016-12-02,2016,December,Friday
3007,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1112308,350.0,600.0,Farm Supplies,Agriculture,"to buy farming supplies (seeds, manure, plant fertilisers and weed-killers) to grow corn and rice.",SV,USD,199.0,2016-07-06 19:39:13+00:00,2016-06-07 07:00:00+00:00,,12.0,5,"#Vegan, user_favorite",male,bullet,2016-07-06,2016,July,Wednesday
1267,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,941085,100.0,1000.0,Butcher Shop,Food,to buy cattle to butcher,SV,USD,199.0,2015-08-31 16:50:47+00:00,2015-08-11 07:00:00+00:00,,26.0,3,"#Animals, #Parent, #Repeat Borrower",male,monthly,2015-08-31,2015,August,Monday
1816,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1118357,1100.0,1100.0,Dairy,Agriculture,"to buy more dairy products to continue selling, as well as buy cattle to raise with her husband.",SV,USD,199.0,2016-07-18 15:58:07+00:00,2016-07-14 07:00:00+00:00,2016-08-17 20:15:17+00:00,20.0,20,"#Animals, #Parent, #Woman Owned Biz",female,monthly,2016-07-18,2016,July,Monday
1378,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,972077,300.0,300.0,Food,Food,to buy more spices and condiments to sell.,SV,USD,199.0,2015-10-31 17:51:31+00:00,2015-10-08 07:00:00+00:00,2015-11-18 21:33:28+00:00,8.0,11,"#Parent, #Single Parent, #Woman Owned Biz",female,monthly,2015-10-31,2015,October,Saturday
